Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Age,Employment Status,Employment Years,Monthly Income,Existing Debt,Credit Score,Loan Type,Loan Purpose,Collateral Available
LP002529,Female,No,0,Graduate,No,1474140.03,0.0,38500000.0,360.0,1.0,Semiurban,Y,63,Employed,10,110553.49,310900.41,673,Auto,Vehicle Repair,Yes
LP002531,Female,No,1,Not Graduate,,1817695.38,0.0,47000000.0,360.0,1.0,Semiurban,Y,51,Employed,24,50097.35,234315.5,731,Auto,Vehicle Purchase,No
LP002532,Male,No,0,,No,828745.39,0.0,18500000.0,360.0,1.0,Semiurban,Y,58,Employed,18,216951.66,207424.3,678,Education,Study Abroad,Yes
LP002533,Male,No,0,Not Graduate,,2530367.84,0.0,41000000.0,360.0,1.0,Rural,N,38,Employed,9,167627.61,384288.75,754,Auto,Vehicle Repair,Yes
LP002534,Male,Yes,0,Graduate,No,1155472.07,1388312.42,43500000.0,180.0,0.0,Rural,N,59,Employed,20,104584.05,103046.73,627,Education,Tuition Fees,No
LP002535,Male,Yes,0,Not Graduate,No,777272.98,510889.34,31500000.0,360.0,1.0,Urban,Y,38,Employed,0,170447.09,18445.05,740,Auto,Vehicle Purchase,Yes
LP002538,Male,Yes,1,Graduate,No,1435789.02,490323.18,42500000.0,360.0,1.0,Rural,N,28,Employed,1,134351.4,288882.11,716,Personal,Medical Expenses,Yes
LP002539,Male,Yes,0,Graduate,No,1231486.3,664883.84,41500000.0,360.0,1.0,Rural,Y,65,Employed,33,245113.86,407639.38,655,Home,Home Improvement,No
LP002540,Male,Yes,1,Graduate,Yes,715809.38,0.0,21500000.0,300.0,0.0,Rural,N,26,Self-Employed,4,176500.29,486026.85,579,Auto,Vehicle Repair,No
LP002541,Female,No,2,Graduate,,1224101.94,726401.12,39500000.0,360.0,1.0,Semiurban,Y,29,Employed,0,177331.04,61853.79,801,Personal,Medical Expenses,No
LP002542,Female,No,0,Graduate,No,1070540.24,0.0,26500000.0,360.0,1.0,Urban,Y,29,Employed,2,262547.05,290421.66,696,Home,Home Renovation,Yes
LP002543,Male,Yes,0,Graduate,No,1047243.12,,36000000.0,360.0,1.0,Rural,Y,44,Employed,26,176382.7,56877.76,650,Home,Home Renovation,No
LP002546,Male,Yes,0,Not Graduate,Yes,1505777.68,0.0,29500000.0,,1.0,Urban,Y,56,Self-Employed,34,140361.91,122337.97,633,Personal,Medical Expenses,No
LP002547,Male,Yes,0,Graduate,No,774417.88,508557.61,34500000.0,360.0,1.0,Urban,Y,32,Employed,3,218360.89,126217.0,721,Auto,Vehicle Repair,No
LP002548,Male,Yes,3+,Not Graduate,Yes,2460936.12,0.0,41500000.0,60.0,1.0,Urban,Y,25,Self-Employed,7,116568.05,509583.07,675,Education,Study Abroad,Yes
LP002549,Male,Yes,0,Graduate,No,732040.87,548914.9,34000000.0,360.0,1.0,Urban,Y,41,Employed,3,118607.99,207888.04,814,Business,Working Capital,No
LP002550,Male,Yes,0,Graduate,No,1609306.27,320570.25,39500000.0,180.0,1.0,Urban,Y,44,Employed,20,267109.39,311768.48,653,Home,Home Purchase,No
LP002551,Male,Yes,2,Graduate,Yes,2063915.48,438065.7,36500000.0,360.0,1.0,Rural,Y,58,Self-Employed,32,150551.13,201523.27,737,Home,Home Renovation,No
LP002552,Male,No,0,Not Graduate,Yes,863268.34,737667.2,35000000.0,360.0,1.0,Rural,Y,50,Self-Employed,5,79730.38,524054.04,764,Personal,Wedding,Yes
LP002553,Male,Yes,0,Graduate,No,807541.79,710045.49,19000000.0,360.0,,Rural,Y,46,Employed,10,301573.1,330583.01,545,Auto,Vehicle Purchase,Yes
LP002554,Male,Yes,0,Not Graduate,No,1260044.06,510147.88,38500000.0,300.0,1.0,Semiurban,Y,56,Employed,5,248934.99,24499.27,695,Education,Study Abroad,Yes
LP002555,Male,No,0,Graduate,No,709894.51,735580.39,47500000.0,360.0,1.0,Semiurban,Y,48,Employed,11,115684.91,311907.27,655,Personal,Medical Expenses,Yes
LP002557,Male,Yes,0,Graduate,Yes,1167815.11,0.0,8500000.0,120.0,1.0,Semiurban,Y,47,Self-Employed,26,86411.9,108922.11,674,Auto,Vehicle Repair,No
LP002558,Female,No,0,Graduate,No,755800.98,3063769.22,43500000.0,360.0,0.0,Semiurban,Y,40,Employed,1,145099.72,61461.98,424,Business,Business Expansion,No
LP002559,Male,Yes,1,Graduate,No,1523790.68,477117.9,42000000.0,360.0,1.0,Rural,N,42,Employed,22,95412.09,117636.98,666,Education,Tuition Fees,No
LP002561,Male,Yes,0,Graduate,No,1589545.32,804190.14,43500000.0,360.0,1.0,Urban,Y,54,Employed,19,182956.62,286867.04,613,Personal,Debt Consolidation,No
LP002562,Female,No,0,Graduate,No,2531629.32,0.0,39500000.0,360.0,1.0,Rural,Y,32,Employed,8,153844.11,97150.63,723,Education,Study Abroad,No
LP002563,Female,Yes,0,Graduate,No,1173116.01,961016.26,38500000.0,360.0,,Semiurban,Y,34,Employed,8,218556.72,150309.7,565,Education,Tuition Fees,Yes
LP002564,Female,No,0,Not Graduate,No,613991.84,811480.56,41500000.0,,1.0,Urban,Y,63,Employed,6,164554.27,354904.07,696,Home,Home Purchase,No
LP002565,Male,Yes,0,Graduate,No,623499.91,642774.38,31000000.0,360.0,1.0,Urban,Y,54,Employed,14,239795.17,20543.42,758,Personal,Medical Expenses,No
LP002566,Male,Yes,2,Graduate,No,1265603.3,0.0,34000000.0,360.0,1.0,Semiurban,Y,50,Employed,14,226888.08,350587.81,789,Business,Working Capital,Yes
LP002567,Female,No,0,Graduate,No,718224.98,0.0,34500000.0,360.0,0.0,Semiurban,N,55,Employed,26,196436.93,391594.02,571,Home,Home Improvement,No
LP002568,Male,Yes,0,Graduate,No,1026213.98,408632.29,27500000.0,360.0,1.0,Urban,Y,53,Employed,3,198711.92,261470.79,664,Education,Tuition Fees,Yes
LP002569,Female,Yes,0,Not Graduate,No,1065494.32,,35000000.0,360.0,,Semiurban,Y,35,Employed,8,205044.35,442614.24,494,Auto,Vehicle Purchase,No
LP002570,Female,No,0,Graduate,No,1385859.91,0.0,24000000.0,360.0,1.0,Semiurban,Y,31,Employed,8,171467.28,124520.55,652,Education,Tuition Fees,No
LP002572,Male,Yes,2,Graduate,Yes,1114765.85,1185435.57,28500000.0,360.0,1.0,Urban,Y,51,Self-Employed,25,283503.41,224818.6,722,Auto,Vehicle Repair,No
LP002573,Male,No,0,Not Graduate,No,788270.67,537249.57,43000000.0,360.0,1.0,Semiurban,Y,44,Employed,6,91478.2,482264.85,806,Personal,Medical Expenses,No
LP002574,Male,Yes,3+,Graduate,No,1933298.62,0.0,44500000.0,360.0,1.0,Urban,Y,49,Employed,24,305399.21,138908.69,772,Personal,Medical Expenses,No
LP002575,Female,No,0,Graduate,No,1167409.16,0.0,25500000.0,360.0,0.0,Urban,N,25,Employed,1,132686.22,283118.12,511,Home,Home Improvement,No
LP002576,Male,Yes,0,Graduate,No,1313351.66,1171337.86,48000000.0,180.0,1.0,Rural,Y,52,Employed,8,74565.58,488053.88,687,Education,Study Abroad,Yes
LP002577,Male,No,0,Not Graduate,No,1255987.86,435388.42,31500000.0,360.0,1.0,Rural,N,33,Employed,7,191333.98,167740.67,726,Auto,Vehicle Repair,Yes
LP002578,Male,No,0,Graduate,No,2060741.65,0.0,39500000.0,360.0,0.0,Rural,N,61,Employed,19,119538.26,235723.26,540,Home,Home Improvement,No
LP002579,Male,Yes,3+,Graduate,No,2202936.62,0.0,53000000.0,360.0,1.0,Semiurban,N,58,Employed,29,169126.03,201514.48,786,Auto,Vehicle Purchase,Yes
LP002580,,Yes,0,Graduate,No,982226.58,734184.72,,360.0,0.0,Semiurban,N,59,Employed,29,206404.75,133064.73,667,Personal,Travel,No
LP002581,Male,No,0,Not Graduate,No,881254.5,936242.94,32500000.0,360.0,,Semiurban,Y,56,Employed,0,68415.92,159472.67,506,Personal,Wedding,No
LP002582,Male,Yes,0,Graduate,No,857541.36,737553.14,48500000.0,360.0,1.0,Semiurban,Y,49,Employed,8,172994.93,219286.34,646,Business,Equipment Purchase,No
LP002583,Female,No,0,Graduate,No,1069882.66,0.0,24000000.0,360.0,0.0,Urban,N,46,Employed,8,185659.73,31153.89,556,Personal,Wedding,No
LP002584,Female,No,0,Graduate,,1111206.2,0.0,46000000.0,360.0,1.0,Rural,N,45,Employed,11,125253.26,261272.23,634,Home,Home Improvement,No
LP002589,Female,Yes,0,Graduate,No,810225.79,1537828.0,35000000.0,360.0,1.0,Semiurban,Y,64,Employed,25,173171.42,338676.75,646,Education,Study Abroad,No
LP002590,Female,No,0,Graduate,Yes,1148882.84,0.0,42000000.0,360.0,,Urban,Y,59,Self-Employed,13,250283.08,162762.8,503,Education,Study Abroad,No
LP002591,Male,Yes,1,Graduate,No,1053661.24,607634.12,46000000.0,360.0,1.0,Semiurban,Y,38,Employed,4,189729.65,543868.13,734,Home,Home Renovation,Yes
LP002592,Male,Yes,1,Graduate,No,1023197.84,369268.08,33000000.0,360.0,1.0,Urban,Y,62,Employed,14,119287.85,748762.72,654,Auto,Vehicle Repair,Yes
LP002593,Female,No,0,Not Graduate,No,639402.61,802509.29,40000000.0,,1.0,Urban,Y,35,Employed,15,242240.37,265758.67,692,Education,Study Abroad,No
LP002594,Male,Yes,3+,Not Graduate,Yes,1155988.74,725850.89,43500000.0,360.0,,Semiurban,Y,28,Self-Employed,2,129332.4,58311.36,515,Home,Home Purchase,Yes
LP002595,Male,Yes,0,Graduate,No,,0.0,42500000.0,360.0,1.0,Rural,Y,29,Employed,11,60314.4,271941.66,617,Education,Tuition Fees,No
LP002596,Female,No,0,Not Graduate,No,752590.24,0.0,22500000.0,360.0,1.0,Rural,Y,25,Employed,0,220237.31,269465.56,712,Auto,Vehicle Repair,Yes
LP002597,Male,Yes,2,Not Graduate,No,1002051.27,0.0,15000000.0,180.0,0.0,Urban,N,64,Employed,3,214393.44,233033.9,560,Auto,Vehicle Purchase,Yes
LP002598,Female,Yes,0,Not Graduate,No,1391258.11,0.0,41000000.0,360.0,,Rural,Y,62,Employed,14,122183.8,109361.73,494,Personal,Debt Consolidation,No
LP002599,Male,Yes,0,Graduate,No,648534.92,337754.56,16500000.0,360.0,1.0,Semiurban,Y,42,Employed,0,103934.17,228283.88,745,Auto,Vehicle Purchase,No
LP002601,Male,No,0,Graduate,Yes,2299127.82,0.0,43000000.0,360.0,1.0,Urban,Y,64,Self-Employed,13,100136.95,241860.17,566,Education,Study Abroad,Yes
LP002602,Female,No,0,Graduate,No,805384.52,0.0,15000000.0,360.0,1.0,Rural,N,48,Employed,16,213965.42,170114.45,813,Home,Home Renovation,No
LP002604,Male,Yes,0,Graduate,,1171643.16,463550.28,19500000.0,360.0,1.0,Rural,N,28,Employed,2,193438.33,147726.4,596,Auto,Vehicle Repair,Yes
LP002605,Male,Yes,1,Graduate,No,931616.4,633548.14,39000000.0,360.0,1.0,Semiurban,Y,45,Employed,7,162412.83,232058.17,708,Personal,Wedding,Yes
LP002607,Male,Yes,0,Graduate,No,1427367.98,0.0,38000000.0,360.0,1.0,Urban,Y,52,Employed,5,176033.53,136098.58,755,Personal,Travel,Yes
LP002608,Male,Yes,0,Not Graduate,Yes,1638511.54,0.0,32000000.0,,1.0,Urban,Y,60,Self-Employed,35,402753.27,120629.66,649,Auto,Vehicle Purchase,Yes
LP002609,,Yes,2,Graduate,No,959989.64,591530.12,46000000.0,360.0,0.0,Semiurban,N,63,Employed,13,198819.88,90491.68,510,Home,Home Purchase,No
LP002610,Male,Yes,2,Graduate,No,1612386.16,0.0,46500000.0,360.0,1.0,Urban,N,43,Employed,5,89800.09,309953.06,659,Personal,Wedding,No
LP002611,Male,Yes,2,Not Graduate,No,1320340.12,0.0,41500000.0,360.0,1.0,Semiurban,Y,32,Employed,1,171240.76,9801.88,803,Auto,Vehicle Repair,No
LP002612,Female,Yes,1,Graduate,No,1541078.99,0.0,43000000.0,360.0,1.0,Urban,Y,57,Employed,1,147387.68,78749.0,838,Personal,Wedding,Yes
LP002613,Male,No,0,Not Graduate,No,924201.85,0.0,21500000.0,300.0,1.0,Rural,N,65,Employed,34,144437.08,65374.63,721,Personal,Medical Expenses,Yes
LP002614,Male,Yes,0,Not Graduate,No,1279432.6,489333.46,39500000.0,300.0,1.0,Semiurban,Y,62,Employed,1,102866.84,131999.93,667,Home,Home Purchase,Yes
LP002615,Male,No,0,Graduate,No,623134.22,409628.72,16500000.0,360.0,1.0,Urban,Y,28,Employed,7,162646.52,292993.28,600,Business,Business Expansion,Yes
LP002616,Male,No,0,Graduate,No,625147.22,946723.96,38500000.0,360.0,1.0,Rural,N,29,Employed,10,114291.96,130700.47,692,Personal,Wedding,Yes
LP002617,Male,Yes,0,Graduate,No,1138022.71,,44500000.0,360.0,1.0,Rural,N,27,Employed,3,398280.96,105959.8,713,Home,Home Improvement,Yes
LP002620,Male,No,0,Graduate,No,840122.2,615706.24,48000000.0,360.0,1.0,Rural,Y,28,Employed,9,148312.98,169687.24,571,Home,Home Improvement,No
LP002621,Male,Yes,0,Graduate,No,1187535.8,619356.48,43000000.0,360.0,1.0,Semiurban,Y,25,Employed,4,289884.95,209828.49,803,Personal,Debt Consolidation,No
LP002622,Male,Yes,0,Graduate,No,1284364.46,0.0,37000000.0,360.0,1.0,Semiurban,Y,59,Employed,3,116943.94,258152.69,624,Auto,Vehicle Repair,No
LP002623,,No,0,Graduate,No,1142562.03,0.0,34500000.0,360.0,1.0,Urban,N,64,Employed,1,121858.56,391837.76,696,Personal,Travel,Yes
LP002624,Male,Yes,,Graduate,Yes,1901409.35,1517798.64,23000000.0,,1.0,Semiurban,Y,39,Self-Employed,7,243387.07,186478.84,674,Business,Business Expansion,Yes
LP002626,Male,Yes,0,Graduate,No,920900.53,708082.82,41500000.0,360.0,1.0,Semiurban,Y,46,Employed,25,187274.58,474703.8,772,Home,Home Renovation,Yes
LP002627,Male,Yes,0,Graduate,No,1253253.54,695018.44,41000000.0,360.0,1.0,Rural,Y,21,Employed,2,87849.04,123980.21,648,Education,Study Abroad,No
LP002628,Male,Yes,0,Graduate,No,909097.64,673714.2,42000000.0,360.0,1.0,Semiurban,Y,32,Employed,5,107111.02,354699.47,650,Auto,Vehicle Repair,No
LP002629,Female,No,0,Graduate,No,970182.12,0.0,23500000.0,360.0,1.0,Rural,Y,65,Employed,19,124980.78,337539.03,716,Personal,Medical Expenses,No
LP002630,Male,No,0,Graduate,No,1001554.73,0.0,25000000.0,360.0,1.0,Urban,N,39,Employed,12,140932.52,165209.16,710,Auto,Vehicle Repair,Yes
LP002631,Male,No,0,Graduate,No,744159.13,0.0,22000000.0,480.0,0.0,Semiurban,N,30,Employed,11,101573.78,87156.02,527,Personal,Debt Consolidation,No
LP002632,Male,Yes,2,Graduate,No,663229.82,540205.33,32500000.0,360.0,1.0,Rural,Y,52,Employed,23,82816.12,350579.93,711,Personal,Wedding,No
LP002633,Male,Yes,3+,Graduate,No,1959202.58,0.0,43500000.0,360.0,1.0,Urban,Y,34,Employed,4,113516.87,190045.36,728,Personal,Debt Consolidation,Yes
LP002634,Male,Yes,2,Graduate,No,1602639.88,479973.01,53000000.0,360.0,1.0,Semiurban,Y,50,Employed,17,212597.05,134915.94,688,Auto,Vehicle Repair,No
LP002635,Male,No,3+,Not Graduate,No,1491633.0,691884.88,50500000.0,360.0,1.0,Semiurban,Y,41,Employed,21,318428.93,140351.33,825,Home,Home Purchase,Yes
LP002636,Male,Yes,0,Not Graduate,No,1492528.78,0.0,39000000.0,180.0,1.0,Semiurban,Y,39,Employed,9,99587.89,302616.9,678,Auto,Vehicle Repair,Yes
LP002638,Male,Yes,2,Graduate,Yes,2084266.91,450160.48,34000000.0,360.0,1.0,Rural,Y,42,Self-Employed,16,367149.71,620863.06,684,Auto,Vehicle Purchase,No
LP002639,Female,No,0,Graduate,No,1140398.05,0.0,29000000.0,,1.0,Urban,Y,54,Employed,30,143184.81,35055.74,760,Personal,Medical Expenses,No
LP002640,Male,Yes,1,Not Graduate,No,1379747.1,1879856.82,46500000.0,360.0,,Rural,N,21,Employed,1,214094.68,104821.53,605,Auto,Vehicle Repair,No
LP002641,Male,Yes,0,Graduate,No,1542749.78,786532.78,46500000.0,360.0,1.0,Urban,Y,25,Employed,2,109478.87,303928.35,648,Personal,Wedding,No
LP002642,Male,No,1,Not Graduate,No,1235961.87,0.0,35500000.0,240.0,,Urban,Y,61,Employed,24,170726.53,405280.17,471,Home,Home Renovation,No
LP002644,Male,No,1,Not Graduate,No,873202.5,416442.73,29500000.0,360.0,1.0,Semiurban,Y,43,Employed,1,88645.96,598099.61,709,Personal,Wedding,No
LP002645,Female,No,0,Graduate,No,2420286.94,0.0,41000000.0,360.0,1.0,Rural,Y,36,Employed,3,95051.04,148469.24,746,Auto,Vehicle Repair,Yes
LP002646,Female,No,0,Graduate,No,977680.55,0.0,39000000.0,360.0,1.0,Semiurban,Y,58,Employed,15,120504.08,93986.56,806,Auto,Vehicle Purchase,No
LP002647,Male,Yes,3+,Graduate,No,2035052.41,0.0,49500000.0,360.0,1.0,Semiurban,N,52,Employed,1,128747.87,65103.31,652,Auto,Vehicle Purchase,No
LP002649,Female,Yes,0,Graduate,No,1242604.77,0.0,36000000.0,360.0,1.0,Semiurban,Y,58,Employed,21,224295.5,35300.64,664,Personal,Debt Consolidation,No
LP002650,Male,Yes,1,Graduate,No,1539532.34,492534.13,42000000.0,360.0,1.0,Rural,N,38,Employed,14,174620.49,362075.16,747,Personal,Debt Consolidation,No
LP002651,Male,No,0,Graduate,No,633850.08,649534.71,,360.0,1.0,Urban,Y,26,Employed,0,115443.57,189973.96,673,Personal,Travel,Yes
LP002652,Male,Yes,0,Not Graduate,No,769818.17,688274.89,37000000.0,360.0,1.0,Rural,Y,33,Employed,8,237924.17,165464.43,728,Personal,Debt Consolidation,Yes
LP002653,Female,No,0,Graduate,No,1556837.42,0.0,37500000.0,360.0,1.0,Semiurban,Y,63,Employed,13,134180.31,320814.14,718,Personal,Travel,No
LP002654,Male,Yes,0,Not Graduate,No,2675172.99,0.0,36000000.0,360.0,0.0,Urban,N,41,Employed,17,57244.18,170876.27,553,Personal,Medical Expenses,No
LP002655,Female,Yes,0,Not Graduate,No,1410955.32,0.0,42000000.0,360.0,,Rural,Y,53,Employed,34,54826.72,41333.63,529,Business,Business Expansion,No
LP002656,Male,No,0,Not Graduate,No,1230822.01,428024.19,32500000.0,360.0,1.0,Rural,N,58,Employed,3,158234.68,92865.34,604,Auto,Vehicle Purchase,No
LP002657,Male,Yes,2,Not Graduate,No,645441.61,521934.0,20000000.0,300.0,,Urban,Y,61,Employed,2,196886.78,191319.4,623,Personal,Travel,Yes
LP002658,Male,Yes,1,Graduate,No,773605.96,474702.31,28000000.0,360.0,,Urban,Y,54,Employed,33,106179.02,802591.13,567,Home,Home Renovation,No
LP002660,Male,No,0,Graduate,No,,620644.81,42500000.0,360.0,1.0,Rural,Y,60,Employed,25,183934.44,284423.46,709,Business,Working Capital,Yes
LP002661,Male,Yes,1,Not Graduate,No,2158687.52,0.0,46500000.0,180.0,1.0,Urban,Y,31,Employed,1,138622.0,377899.32,700,Personal,Wedding,No
LP002662,Male,Yes,0,Not Graduate,,618209.08,602943.83,32500000.0,360.0,1.0,Rural,Y,35,Employed,2,238110.96,346466.5,715,Personal,Wedding,No
LP002663,Male,No,0,Not Graduate,No,905031.38,,20500000.0,180.0,1.0,Urban,Y,21,Employed,0,120660.96,529834.23,735,Auto,Vehicle Purchase,No
LP002664,Female,Yes,1,Graduate,No,1538331.24,991630.64,48000000.0,180.0,1.0,Semiurban,Y,58,Employed,8,230142.64,207318.88,649,Education,Study Abroad,No
LP002665,Male,Yes,0,Graduate,No,1179279.14,556933.36,40000000.0,360.0,1.0,Semiurban,Y,27,Employed,7,207104.56,301444.55,797,Business,Business Expansion,No
LP002666,Male,Yes,2,Graduate,No,1469456.45,0.0,42000000.0,360.0,0.0,Semiurban,N,58,Employed,4,137553.36,379263.5,567,Home,Home Improvement,No
LP002667,Male,Yes,0,Graduate,No,957513.64,686976.51,36000000.0,360.0,1.0,Rural,Y,65,Employed,15,297833.14,182816.17,675,Personal,Debt Consolidation,No
LP002668,Male,Yes,3+,Graduate,No,1406979.64,0.0,13500000.0,180.0,1.0,Rural,Y,54,Employed,28,315049.32,398897.21,760,Auto,Vehicle Purchase,Yes
LP002669,Male,No,0,Graduate,No,,0.0,43500000.0,360.0,0.0,Rural,Y,27,Employed,4,175648.89,404280.16,587,Personal,Wedding,No
LP002671,Male,Yes,1,Not Graduate,No,881241.08,497160.68,37500000.0,180.0,0.0,Rural,N,50,Employed,24,218704.72,375006.22,544,Personal,Debt Consolidation,No
LP002672,Male,No,0,Not Graduate,Yes,1861655.95,0.0,42500000.0,360.0,1.0,Semiurban,Y,65,Self-Employed,33,183315.02,114426.51,669,Personal,Debt Consolidation,No
LP002673,Female,No,0,Not Graduate,No,672667.44,0.0,16500000.0,360.0,1.0,Semiurban,Y,65,Employed,23,196498.23,54022.37,735,Auto,Vehicle Purchase,No
LP002674,Female,Yes,0,Not Graduate,Yes,2406232.84,0.0,46500000.0,360.0,1.0,Rural,Y,52,Self-Employed,8,157006.97,68024.28,653,Personal,Debt Consolidation,No
LP002675,Male,Yes,0,Not Graduate,,602222.5,566173.02,33000000.0,360.0,1.0,Rural,Y,27,Employed,7,242735.58,246264.75,710,Business,Equipment Purchase,No
LP002676,Male,Yes,0,Not Graduate,No,847925.92,616343.69,36000000.0,360.0,1.0,Rural,Y,63,Employed,2,154287.91,347501.0,643,Home,Home Purchase,Yes
LP002677,Male,Yes,0,Graduate,No,1539589.37,0.0,38500000.0,360.0,1.0,Urban,Y,24,Employed,2,94935.19,208548.02,557,Personal,Wedding,No
LP002678,Male,Yes,0,Graduate,No,706308.02,503585.5,31500000.0,360.0,1.0,Semiurban,Y,31,Employed,10,254793.72,159923.5,640,Personal,Medical Expenses,No
LP002679,Female,No,0,Graduate,No,1408566.56,0.0,38000000.0,360.0,0.0,Semiurban,N,55,Employed,15,180216.0,167743.46,537,Personal,Travel,No
LP002680,Female,No,1,Graduate,,1270689.47,0.0,30500000.0,360.0,1.0,Semiurban,Y,28,Employed,4,129587.96,492824.56,626,Home,Home Renovation,Yes
LP002681,Male,Yes,0,Graduate,Yes,1170244.13,0.0,8500000.0,120.0,1.0,Semiurban,Y,52,Self-Employed,15,202765.6,183870.59,694,Home,Home Improvement,No
LP002683,Male,Yes,1,Not Graduate,No,1105220.88,572564.3,39000000.0,180.0,1.0,Urban,Y,52,Employed,32,174900.97,96764.75,726,Personal,Wedding,No
LP002685,Male,Yes,1,Not Graduate,No,770770.99,,42500000.0,360.0,1.0,Urban,Y,25,Employed,6,222340.56,61483.34,735,Personal,Medical Expenses,No
LP002686,Female,Yes,0,Not Graduate,No,1437694.66,0.0,41000000.0,360.0,,Rural,Y,58,Employed,28,172243.99,64782.59,532,Business,Working Capital,No
LP002687,Male,Yes,1,Not Graduate,No,648712.74,791857.16,44500000.0,360.0,1.0,Rural,Y,45,Employed,24,180544.08,350833.44,753,Home,Home Purchase,No
LP002688,Male,No,0,Graduate,No,1203831.03,0.0,27500000.0,360.0,1.0,Urban,N,43,Employed,13,245611.62,129598.05,600,Auto,Vehicle Repair,Yes
LP002691,Male,Yes,2,Graduate,No,1277755.1,0.0,32000000.0,360.0,1.0,Semiurban,Y,46,Employed,6,162419.15,242955.67,760,Home,Home Renovation,Yes
LP002693,Female,No,0,Graduate,No,1032987.72,956064.28,45500000.0,360.0,,Rural,Y,43,Employed,16,155238.3,187595.78,570,Auto,Vehicle Purchase,No
LP002694,Male,Yes,2,Graduate,Yes,2085625.68,438740.06,37000000.0,360.0,1.0,Rural,Y,42,Self-Employed,17,237649.03,50014.17,688,Personal,Travel,No
LP002695,Male,No,0,Graduate,No,1292312.45,0.0,25500000.0,360.0,1.0,Semiurban,Y,53,Employed,4,123232.43,319848.7,654,Home,Home Improvement,No
LP002696,Male,Yes,0,Graduate,No,921856.7,654167.96,40000000.0,360.0,1.0,Semiurban,Y,27,Employed,7,209243.24,268269.7,687,Auto,Vehicle Repair,Yes
LP002697,Male,No,0,Graduate,No,1342442.86,0.0,39500000.0,360.0,1.0,Rural,Y,36,Employed,9,309193.71,60122.3,765,Home,Home Improvement,Yes
LP002698,Male,Yes,0,Not Graduate,No,612562.61,996341.06,32000000.0,360.0,0.0,Urban,N,50,Employed,28,218797.7,306529.44,545,Business,Equipment Purchase,Yes
LP002699,Male,No,3+,Not Graduate,No,1573528.55,671842.1,48500000.0,360.0,1.0,Semiurban,Y,29,Employed,3,118905.83,70986.43,850,Personal,Travel,Yes
LP002700,Male,Yes,0,Graduate,No,1304574.97,819015.89,44000000.0,360.0,1.0,Semiurban,Y,48,Employed,2,368010.18,627071.04,745,Personal,Debt Consolidation,No
LP002701,Male,Yes,0,Graduate,No,1153318.16,655717.98,39500000.0,360.0,1.0,Rural,Y,40,Employed,2,138626.99,305381.2,626,Personal,Travel,No
LP002702,Male,No,0,Graduate,,1670256.56,0.0,42000000.0,360.0,1.0,Semiurban,Y,53,Employed,14,496404.33,78945.34,670,Business,Working Capital,No
LP002703,Male,Yes,1,Not Graduate,No,762994.1,,43500000.0,360.0,1.0,Urban,Y,31,Employed,10,214813.39,148517.92,625,Education,Study Abroad,No
LP002704,Male,Yes,0,,No,1058687.03,724166.68,36000000.0,360.0,0.0,Urban,N,63,Employed,23,375239.29,222566.31,529,Home,Home Improvement,No
LP002706,Male,Yes,2,Graduate,No,1124924.79,166834.08,43500000.0,360.0,,Semiurban,Y,35,Employed,7,287116.4,367611.79,483,Home,Home Purchase,No
LP002707,Male,Yes,2,Graduate,No,1054617.41,451479.0,38500000.0,360.0,1.0,Urban,Y,35,Employed,12,45912.17,750540.78,640,Personal,Wedding,Yes
LP002708,Male,Yes,2,Not Graduate,No,1385235.88,465003.0,40500000.0,360.0,1.0,Rural,N,53,Employed,16,216235.52,520876.73,849,Home,Home Improvement,No
LP002709,Female,No,1,Graduate,,1264935.65,0.0,31000000.0,360.0,1.0,Semiurban,Y,32,Employed,14,87183.81,179088.63,735,Home,Home Improvement,Yes
